Id,service_name,full_address,address_key,County,x,y,Type
478,Dental Practice,"306 North Circular Road, Dublin 7", North Circular Road,Dublin,314827.186,235815.932,Dental
479,Dental Practice,"185 Clonsilla Road, Blanchardstown, Dublin 15", Clonsilla Road,Dublin,307091.474,238276.628,Dental
480,Dental Practice,"21 Bolton Square, Drogheda, Co. Louth", Drogheda,Louth,308730.497,275435.63,Dental
481,Dental Practice,"8 Roden Place, Dundalk, Co. Louth", Dundalk,Louth,305030.626,307339.98,Dental
482,Dental Practice,"2 Castle Park, Ashbourne, Co. Meath", Ashbourne,Meath,306318.938,252027.016,Dental
483,Dental Practice,"4 Howth View Park, Donaghmeade, Dublin 13", Donaghmeade,Dublin,322085.057,239752.614,Dental
484,Dental Practice,"2 Shenick Road, Skerries, Co. Dublin",Shenick Road,Dublin,325374.991,259556.313,Dental
485,Dental Practice,"42 Main Street, Swords, Co. Dublin",Main Street,Dublin,318215.625,246742.141,Dental
486,Dental Practice,"66 Main Street, Swords, Co. Dublin", Main Street,Dublin,318180.982,246635.547,Dental
488,Dental Practice,"2 Landscape Road, Churchtown, Dublin 14",Landscape Road,Dublin,315502.434,229003.563,Dental
489,Dental Practice,"56A  Marian Road, Dublin 14", Marian Road,Dublin,313547.478,228249.081,Dental
490,Dental Practice,"Grange Road, Dublin 14",Grange Road,Dublin,314686.281,228194.609,Dental
491,Dental Practice,"18 Pembroke Cottages, Dublin 14",Pembroke Cottages,Dublin,317183.752,227991.545,Dental
492,Dental Practice,"2 New Cornelscourt, Bray Road, Dublin 18", Bray Road,Dublin,322780.311,225464.094,Dental
493,Dental Practice,"69 Lucan Road, Dublin 20",Lucan Road,Dublin,309812.851,234603.921,Dental
495,Dental Practice,"42 Heather View Close, Dublin 24", Heather View Close,Dublin,308900.446,226283.609,Dental
496,Dental Practice,"15 Church Road, Rathcoole, Co. Dublin",Church Road,Dublin,301785.801,226647.257,Dental
497,Dental Practice,"23 Seapoint Avenue, Blackrock, Co. Dublin",Seapoint Avenue,Dublin,322252.691,229106.77,Dental
499,Dental Practice,"6 Main Street, Blackrock, Co. Dublin", Main Street,Dublin,321524.082,229469.334,Dental
500,Dental Practice,"5 Brookfield, Blackrock, Co. Dublin", Brookfield,Dublin,320870.188,229326.828,Dental
501,Dental Practice,"Stillorgan Shopping Centre, Lower Kilmacud Road, Stillorgan, Co. Dublin", Lower Kilmacud Road,Dublin,320020.912,228043.38,Dental
502,Dental Practice,"Dun Muire, 7 Maretimos Garden West, Blackrock, Co. Dublin", Blackrock,Dublin,321840.491,229297.7,Dental
503,Dental Practice,"Blackrock Clinic, Blackrock, Co. Dublin", Blackrock,Dublin,320834.176,229634.997,Dental
504,Dental Practice,"2 Leixfort Villas, Corrig Avenue, Dun Laoghaire, Co. Dublin", Corrig Avenue,Dublin,324484.329,228048.021,Dental
506,Dental Practice,"43 Albert Road, Glenageary, Co. Dublin",Albert Road,Dublin,325433.921,227250.512,Dental
508,Dental Practice,"Marian House, Lower Main Street, Lucan, Co. Dublin", Lower Main Street,Dublin,303412.094,235370.266,Dental
509,Dental Practice,"2 Finnstown Shopping Centre, Newcastle Road, Lucan, Co. Dublin", Newcastle Road,Dublin,303182.688,233428.828,Dental
510,Dental Practice,"5 Rathcoole Shopping Centre, Main Street, Rathcoole, Co. Dublin", Main Street,Dublin,302407.944,226765.256,Dental
512,Dental Practice,"4 The Mall, Main Street, Leixlip, Co. Kildare", Main Street,Kildare,300605.876,235914.928,Dental
513,Dental Practice,"Ryebank House, Maynooth, Co. Kildare", Maynooth,Kildare,294048.73,237752.444,Dental
514,Dental Practice,"54 South Main Street, Naas, Co. Kildare",South Main Street,Kildare,289323.929,219375.422,Dental
515,Dental Practice,"Norlagh House, Dublin Road, Naas, Co. Kildare", Dublin Road,Kildare,289541.755,219640.467,Dental
516,Dental Practice,"Drewsboro, Kilbelin, Newbridge, Co. Kildare",Drewsboro,Kildare,280931.9,214136.658,Dental
517,Dental Practice,"Belton House, Castle Street, Bray, Co. Wicklow", Castle Street,Wicklow,326316.67,218930.341,Dental
518,Dental Practice,"St Georges, Herbert Road, Bray, Co. Wicklow", Herbert Road,Wicklow,326216.214,218698.036,Dental
519,Dental Practice,"Church Street, Wicklow",Church Street,Wicklow,331444.606,194114.598,Dental
520,Dental Practice,"Main Street, Abbeyleix, Co. Laois",Main Street,Laois,243815.216,184789.412,Dental
521,Dental Practice,"Emmett Street, Mountmellick, Co. Laois",Emmett Street,Laois,244904.289,207856.658,Dental
522,Dental Practice,"Church Street, Portlaoise, Co. Laois",Church Street,Laois,246991.985,198437.112,Dental
523,Dental Practice,"83 Tullow Street, Carlow", Tullow Street,Carlow,272428.314,176643.072,Dental
524,Dental Practice,"Patrick Street, Kilkenny",Patrick Street,Kilkenny,250680.617,155614.685,Dental
525,Dental Practice,"Lime Tree House, Church Hill, Cuffsgrange, Co. Kilkenny",Lime Tree House,Kilkenny,247149.484,150133.344,Dental
526,Dental Practice,"Kilree street, Muine Bheag, Co. Carlow",Kilree street,Carlow,270534.75,161552.688,Dental
527,Dental Practice,"Oldtown House, Main Road, Ballincollig, Co. Cork", Main Road,Cork,158856.297,70703.625,Dental
528,Dental Practice,"Main Street, Ballineen, Co. Cork",Main Street,Cork,134475.625,54085.434,Dental
529,Dental Practice,"4 The Plaza, City Square, Watercourse Road, Cork", Watercourse Road,Cork,167356.8,72778.9,Dental
530,Dental Practice,"Main Street, Charleville, Co. Cork",Main Street,Cork,153451.978,122862.487,Dental
531,Dental Practice,"273 Eagle Valley, Wilton, Cork", Wilton,Cork,164551.031,69093.047,Dental
532,Dental Practice,"47 Grand Parade, Cork",Grand Parade,Cork,167349.641,71589.558,Dental
533,Dental Practice,"Millview House, Victoria Cross, Cork",Millview House,Cork,165160.701,71043.189,Dental
534,Dental Practice,"Trinity House, 7 Georges Quay, Cork",Trinity House,Cork,167629.409,71467.671,Dental
535,Dental Practice,"46 Sheares Street, Cork",Sheares Street,Cork,167006.867,71839.334,Dental
536,Dental Practice,"37 South Mall, Cork",South Mall,Cork,167489.968,71605.255,Dental
537,Dental Practice,"Bishopstown Road, Cork",Bishopstown Road,Cork,164443.916,69737.781,Dental
538,Dental Practice,"Mahon Shopping Centre, Mahon, Cork", Mahon,Cork,172765.172,70428.422,Dental
539,Dental Practice,"22 St Patricks Hill, Cork", St Patricks Hill,Cork,167680.7,72247.261,Dental
540,Dental Practice,"4 Shandon Street, Cork", Shandon Street,Cork,167203.21,72514.003,Dental
541,Dental Practice,"Woodlawn, Bishopstown Road, Bishopstown, Cork", Bishopstown Road,Cork,164195.801,69587.411,Dental
542,Dental Practice,"Cooraclare, Blackrock Road, Cork", Blackrock Road,Cork,169760.164,71364.577,Dental
543,Dental Practice,"119 St Patrick's Street, Cork", St Patrick's Street,Cork,167631.11,72012.497,Dental
544,Dental Practice,"79A Browningstown Park West, Douglas Road, Cork", Douglas Road,Cork,169532.875,70493.602,Dental
545,Dental Practice,"East Green, Dunmanway, Co. Cork", Dunmanway,Cork,123143.828,52450.898,Dental
546,Dental Practice,"Kent Street, Fermoy, Co. Cork",Kent Street,Cork,181318.845,98457.477,Dental
547,Dental Practice,"Main Street, Innishannon, Co. Cork",Main Street,Cork,154585.844,57093.238,Dental
548,Dental Practice,"Main Street, Kanturk, Co. Cork",Main Street,Cork,138076.493,103149.702,Dental
549,Dental Practice,"Market Quay, Kinsale, Co. Cork", Kinsale,Cork,163863.424,50456.678,Dental
550,Dental Practice,"149 Bank Place, Mallow, Co. Cork", Mallow,Cork,155777.574,98530.669,Dental
551,Dental Practice,"The Cottage, Togher Road, Cork", Togher Road,Cork,166470.44,70190.333,Dental
552,Dental Practice,"Farranwilliam, Ardfert, Co. Kerry",Farranwilliam,Kerry,78789.727,120725.203,Dental
553,Dental Practice,"Market Cross, Castleisland, Co. Kerry",Market Cross,Kerry,99939.8,109727.4,Dental
554,Dental Practice,"29 Main Street, Dungarvan, Co. Waterford",Main Street,Waterford,226266.259,93025.622,Dental
555,Dental Practice,"33 Georges Street, Waterford",Georges Street,Waterford,260611.71,112542.046,Dental
556,Dental Practice,"Catherine's Hall, Catherine's Street, Waterford", Catherine's Street,Waterford,261008.781,112042.568,Dental
557,Dental Practice,"42 Ballybricken, Waterford", Ballybricken,Waterford,260348.122,112322.004,Dental
558,Dental Practice,"Bridge Corner, The Coach Road, Gorey, Co. Wexford", The Coach Road,Wexford,316018.781,159696.906,Dental
559,Dental Practice,"2 Upper Rowe Street, Wexford", Upper Rowe Street,Wexford,304805.655,121825.461,Dental
560,Dental Practice,"Bull Ring, Wexford",Bull Ring,Wexford,304874.938,121980.111,Dental
561,Dental Practice,"12 Lower George's Street, Wexford", Lower George's Street,Wexford,304713.228,122111.707,Dental
562,Dental Practice,"Main Street, Ballybofey, Co. Donegal",Main Street,Donegal,214130.45,394664.218,Dental
563,Dental Practice,"the Diamond, Carndonagh, Co Donegal", Carndonagh,Donegal,247006.672,445177.219,Dental
564,Dental Practice,"Malin Road, Carndonagh, Co. Donegal",Malin Road,Donegal,247180.203,445664.375,Dental
565,Dental Practice,"25 Upper Main Street, Letterkenny, Co. Donegal",Upper Main Street,Donegal,216908.305,411447.526,Dental
566,Dental Practice,"University Court, Castletroy, Co. Limerick", Castletroy,Limerick,161502.3,157431.7,Dental
567,Dental Practice,"Shannon Street, Limerick",Shannon Street,Limerick,157463.156,157009.391,Dental
568,Dental Practice,"3 Verona Villas, O'Connell Avenue, Limerick", O'Connell Avenue,Limerick,157093.75,156087.842,Dental
569,Dental Practice,"Laurelhurst, O'Connell Avenue, Limerick", O'Connell Avenue,Limerick,157147,156220.9,Dental
571,Dental Practice,"Main Street, Ballinamore, Co. Leitrim",Main Street,Leitrim,213033.473,311503.746,Dental
572,Dental Practice,"12 College Street, Cavan",College Street,Cavan,241837.405,304594.856,Dental
573,Dental Practice,"Main Street, Ballybay, Co. Monaghan",Main Street,Monaghan,271754.612,320451.907,Dental
574,Dental Practice,"108 Dorset Street Lower, Dublin 1",Dorset Street Lower,Dublin,315660.553,235576.281,Dental
575,Dental Practice,"123 Ballymun Road, Dublin 9",Ballymun Road,Dublin,315449.584,238600.847,Dental
577,Dental Practice,"Seatown West, Swords, Co. Dublin",Seatown West,Dublin,318541.968,247446.215,Dental
578,Dental Practice,"Manor House, Church Road, Malahide, Co. Dublin", Church Road,Dublin,322710.25,246005.906,Dental
579,Dental Practice,"Emmet Place, Ballinasloe, Co. Galway", Ballinasloe,Galway,185069.356,231128.12,Dental
580,Dental Practice,"12 Walshs Terrace, Woodquay, Galway",Walshs Terrace,Galway,129851.402,225665.578,Dental
581,Dental Practice,"American House, Eyre Square, Galway", Eyre Square,Galway,130047.766,225497.281,Dental
582,Dental Practice,"Marina House, 7B Dock road, Galway", Dock road,Galway,129880.425,224931.396,Dental
583,Dental Practice,"3/4 Royal Court Business Centre, Liosban Industrial Estate, Tuam Road, Galway", Tuam Road,Galway,130830.891,226591.141,Dental
584,Dental Practice,"Kenny Group House, Cappagh Road, Galway", Cappagh Road,Galway,125014.195,224105.031,Dental
585,Dental Practice,"Millenium Medical Centre, The Demnse, Mountbellew, Co. Galway", The Demnse,Galway,167317.875,246181.047,Dental
586,Dental Practice,"Meadowlands, Chapelstown, Co. Carlow", Chapelstown,Carlow,274612.375,177175.297,Dental
587,Dental Practice,"59 McCurtains Villas, College Road, Cork", College Road,Cork,166520.547,71167.414,Dental
588,"Dental Practice, Unit 12","Raheny Shopping Centre, Howth Road, Dublin 5", Howth Road,Dublin,321270.909,238204.651,Dental
589,Dental Suite,"5 Fitzwilliam Terrace, Strand Road, Bray, Co. Wicklow", Strand Road,Wicklow,327050.5876,218714.4799,Dental
590,Dental Surgery,"6 Lymington Road, Enniscorthy, Co. Wexford", Lymington Road,Wexford,297082.125,139783.063,Dental
591,Dental Surgery,"Bective Street, Kells, Co. Meath",Bective Street,Meath,273937.125,275358.719,Dental
592,Dental Surgery,"Market Street, Trim, Co. Meath",Market Street,Meath,280027.8,256797.8,Dental
593,Dental Surgery,"The Markethall, Church Street, Gort, Co. Galway", Church Street,Galway,144930.625,201702.313,Dental
594,Dental Surgery,"William Street, Galway",William Street,Galway,129316.353,224898.214,Dental
595,Dental Surgery,"The Manse, Castle Street, Mullingar, Co. Westmeath", Castle Street,Westmeath,243838.329,253171.22,Dental
596,Dental Surgery,"7 Castle Terrace, Main Street, Malahide, Co. Dublin", Main Street,Dublin,322572.438,246023.984,Dental
597,Dental Surgery,"Waterford Road, Kilkenny",Waterford Road,Kilkenny,250808.687,154148.443,Dental
598,Dental Surgery,"1 Meadow Hill, Headford, Co. Galway",Meadow Hill,Galway,126646.016,246881.625,Dental
599,Dental Surgery,"Springvale, Sligo", Sligo,Sligo,152698.406,312234.75,Dental
600,Dental Surgery,"Bective Street, Kells, Co. Meath",Bective Street,Meath,273927.607,275492.344,Dental
601,Dental Surgery,"College Road, Mountbellew, Co. Galway",College Road,Galway,167062.578,246615.141,Dental
602,Dental Surgery,"1 Tara Court, Glasheen Road, Cork", Glasheen Road,Cork,165902.568,70540.277,Dental
603,Dental Surgery,"Carrigduff, Bunclody, Co. Carlow",Carrigduff,Carlow,290728.138,157002.531,Dental
604,Dental Surgery,"51 Oaklawn, Leixlip, Co. Kildare",Oaklawn,Kildare,299614.546,236115.92,Dental
605,Dental Surgery,"Bridge Street, Cork",Bridge Street,Cork,167672.78,72191.335,Dental
606,Dental Surgery,"38 O' Connell Street, Waterford", O' Connell Street,Waterford,260488.635,112595.66,Dental
607,Dental Surgery,"Summerhill, Tramore, Co. Waterford",Summerhill,Waterford,257729.292,101586.373,Dental
608,Dental Surgery,"6 Dublin Street, Dundalk, Co. Louth", Dublin Street,Louth,304596.902,306912.008,Dental
609,Dental Surgery,"Western Road, Clonmel, Co. Tipperary",Western Road,Tipperary,219894.889,122532.966,Dental
610,Dental Surgery,"61 Main Street, Macroom, Co. Cork",Main Street,Cork,134172.938,72869.789,Dental
611,Dental Surgery,"Grange Road, Ballina, Co. Tipperary",Grange Road,Tipperary,170554.047,173442.234,Dental
612,Dental Surgery,"New Market Street, Kells, Co. Meath",New Market Street,Meath,274070.313,275822.656,Dental
613,Dental Surgery,"Dublin Road, Carrick-on-Shannon, Co. Leitrim",Dublin Road,Leitrim,194118.002,299674.945,Dental
614,Dental Surgery,"1 Wallaces Avenue, Ballinlough, Cork",Wallaces Avenue,Cork,168788.418,71051.717,Dental
615,Dental Surgery,"Main Street, Castlerea, Co. Roscommon",Main Street,Roscommon,167874.003,279849.76,Dental
616,Dental Surgery,"Shankhill Health Centre, Lower Road, Dublin 18", Lower Road,Dublin,325178.833,221581.289,Dental
617,Dental Surgery,"Main Street, Swinford, Co. Mayo",Main Street,Mayo,137535.123,299887.856,Dental
618,Dental Surgery,"Deel Medical Centre, Crossmolina, Co. Mayo", Crossmolina,Mayo,113805.797,317640.219,Dental
619,Dental Surgery,"The Log Cabin, Tawnculawee, Castlebar, Co. Mayo",The Log Cabin,Mayo,113066.344,293012.906,Dental
620,Dental Surgery,"Beck House, Kilbride Street, Tullamore, Co. Offaly", Kilbride Street,Offaly,233703.035,225254.638,Dental
621,Dental Surgery,"Quay Street, Belmullet, Co. Mayo",Quay Street,Mayo,70238.969,332365.813,Dental
622,Dental Surgery,"63 North Strand Road, Dublin 3",North Strand Road,Dublin,317132.458,235696.661,Dental
623,Dental Surgery,"Main Street, Belmullet, Co. Mayo",Main Street,Mayo,70291.208,332345.849,Dental
624,Dental Surgery,"Thomas Street, Rathkeale, Co. Limerick",Thomas Street,Limerick,136330.604,141786.724,Dental
625,Dental Surgery,"Unit S  Northside Shopping Centre, Oscar Traynor Road, Dublin 17", Oscar Traynor Road,Dublin,318885.588,239867.346,Dental
626,Dental Surgery,"Tredagh, Naas, Co. Kildare",Tredagh,Kildare,289720.71,219538.107,Dental
627,Dental Surgery,"Ballinalea, Ashford, Co. Wicklow",Ballinalea,Wicklow,327177.406,196718.484,Dental
628,Dental Surgery,"118 Clonsilla Road, Blanchardstown, Dublin 15", Clonsilla Road,Dublin,307265.688,238319.971,Dental
629,Dental Surgery,"Earlswell Court, Lower Cross Street, Galway", Lower Cross Street,Galway,129786.208,225028.856,Dental
630,Dental Surgery,"Riverview House, Weirside, Bandon, Co. Cork",Riverview House,Cork,148889.094,54944.219,Dental
631,Dental Surgery,"1 Verona Villas, O'Connell Avenue, Limerick", O'Connell Avenue,Limerick,157096.658,156101.978,Dental
632,Dental Surgery,"1 Glenn Terrace, Glasthule, Co. Dublin", Glasthule,Dublin,325132.14,227970.151,Dental
633,Dental Surgery,"10 Ballykeefe Estate, Dooradoyle, Limerick", Dooradoyle,Limerick,156073.5,154642.469,Dental
634,Dental Surgery,"103 Patricks Street, Dun Laoghaire, Co. Dublin", Patricks Street,Dublin,324292.906,228418.453,Dental
635,Dental Surgery,"Bridge Street, Abbeyfeale, Co. Limerick",Bridge Street,Limerick,111407.707,126431.577,Dental
636,Dental Surgery,"1 The Dunes, Portmarnock, Co. Dublin", Portmarnock,Dublin,324152.216,243114.84,Dental
637,Dental Surgery,"31 Lambourn Road, Clonsilla, Dublin 15", Lambourn Road,Dublin,305587.015,238127.832,Dental
638,Dental Surgery,"Clonmullen Lane, Edenderry, Co. Offaly",Clonmullen Lane,Offaly,263677.781,233775.172,Dental
639,Dental Surgery,"The Green, Birr, Co. Offaly",The Green,Offaly,205939.809,205064.173,Dental
640,Dental Surgery,"New Line, Charleville, Co. Cork",New Line,Cork,153588.859,122550.438,Dental
641,Dental Surgery,"I Glenn Terrace, Glasthule Road, Co. Dublin", Glasthule Road,Dublin,325132.14,227970.151,Dental
642,Dental Surgery,"17 South Mall, Cork", South Mall,Cork,167650.572,71657.469,Dental
643,Dental Surgery,"Machaire Chlochair, An Bun Beag, Co. Dh̼n na nGall",Machaire Chlochair,Donegal,180838.6885,424185.9382,Dental
644,Dental Surgery,"135 Georges Street, Dun Laoghaire, Co. Dublin",Georges Street,Dublin,323924.875,228768.172,Dental
645,Dental Surgery,"3A  The Hill, Stillorgan Road, Blackrock, Co. Dublin", Stillorgan Road,Dublin,320231.696,227963.077,Dental
647,Dental Surgery,"58 Main Street, Swords, Co. Dublin", Main Street,Dublin,318187.696,246676.279,Dental
648,Dental Surgery,"Patrick Street, Fermoy, Co. Cork",Patrick Street,Cork,181462.3,98410.6,Dental
650,Dental Surgery,"Roslevan Shopping Centre, Ennis, Co. Clare", Ennis,Clare,135409.297,178811.313,Dental
651,Dental Surgery,"1 Dempseys Terrace, Wexford",Dempseys Terrace,Wexford,304832.431,121528.661,Dental
652,Dental Surgery,"116 Phibsboro Road, Dublin 7", Phibsboro Road,Dublin,315097.679,236219.254,Dental
653,Dental Surgery,"73a Main Street, Carrickmacross, Co. Monaghan", Main Street,Monaghan,284046.349,303861.66,Dental
654,Dental Surgery,"51 Market Street, Cootehill, Co. Cavan",Market Street,Cavan,260201.422,314189.938,Dental
655,Dental practice,"26 Jocelyn Street, Dundalk, Co. Louth",Jocelyn Street,Louth,305281.799,307394.497,Dental
656,Dental surgery,"Hazelwood Centre, Glanmire, Co. Cork",Hazelwood Centre,Cork,172720.922,75460.219,Dental
657,Dermot Kavanagh Orthodontics,"31 Clonkeen Road, Deansgrange, Blackrock, Co. Dublin", Clonkeen Road,Dublin,322577.429,226646.211,Dental
658,Dermot O' Connor Dental Clinic,"Strand Street, Kanturk, Co. Cork",Strand Street,Cork,138213.997,103014.279,Dental
659,Devon Park Dental Practice,"Devon Park House, 108 Salthill Road Lower, Galway", Salthill Road Lower,Galway,128472.975,224404.814,Dental
660,Dillon Dental,"1 Priory Place, New Ross, Co. Wexford",Priory Place,Wexford,271772.79,127208.718,Dental
661,Dominic Court Dental Practice,"Bank Place, Dominic Court, Cashel, Co. Tipperary", Cashel,Tipperary,207721.75,140674.906,Dental
662,Donabate Dental Practice,"Block 8  Ballast Court, Donabate, Co. Dublin",Block 8  Ballast Court,Dublin,322848.938,250097.859,Dental
663,Donegal Orthodontic Clinic,"Castle Street, Donegal",Castle Street,Donegal,192919.172,378477.487,Dental
664,Dorset Dental Practice,"89 Upper Dorset Street, Dublin 1",Upper Dorset Street,Dublin,315561.4,235401.487,Dental
665,Dr Shane Curran and Associates ,"JAMES STREET, WESTPORT, CO. MAYO",JAMES STREET,Mayo,99659.17227,284459.2511,Dental
666,Drs PJ Byrne and Johanna Glennon,"116 Merrion Road, Ballsbridge, Dublin 4", Merrion Road,Dublin,318138.465,232703.755,Dental
667,Dublin Dental Clinic,"32 North Frederick Street, Dublin 1",North Frederick Street,Dublin,315610.719,235251.781,Dental
668,Dublin Orthodontics,"29/31 North Street, Swords, Co. Dublin", North Street,Dublin,318342.322,247059.331,Dental
669,Dublin Orthodontics,"Charlemont Mall, Dublin 22",Charlemont Mall,Dublin,315856.633,232521.998,Dental
670,Dublin Specialist Dentistry,"402 Q House, 76 Furze Road, Sandyford Industrial Estate, Dublin 18",Furze Road,Dublin,319117.094,226297.234,Dental
671,Dublin St Dental Clinic,"43 Dublin Street, Dundalk, Co. Louth", Dublin Street,Louth,304575.237,306700.579,Dental
672,Dunboyne Dental Care,"Main Street, Dunboyne, Co. Meath",Main Street,Meath,301376.318,242115.513,Dental
674,Dundanion Dental Surgery,"Blackrock Road, Cork",Blackrock Road,Cork,171589.766,71724.757,Dental
675,Dundrum Medical & Dental Centre,"Level 4 Dundrum Town Centre, Sandyford Road, Dublin 16", Sandyford Road,Dublin,317261.906,227685.234,Dental
676,Dundrum Orthodontics,"11 The Gables, Ballinteer Road, Dublin 16", Ballinteer Road,Dublin,316961.781,227758.438,Dental
677,Dungarvan Orthodontic Practice,"1/2 Strand Street, Dungarvan, Co. Waterford", Strand Street,Waterford,226097.797,92832.031,Dental
678,Dunshaughlin Dental Centre,"Suppletown House, Main Street, Dunshaughlin, Co. Meath",Suppletown House,Meath,296918.844,252078.781,Dental
679,Dunshaughlin Orthodontic Clinic The Old Forge,"Unit 1/2 The Old Forge, Grangend, Dunshaughlin, Co. Meath", Grangend,Meath,296902.438,252705.578,Dental
680,Dunshaughlin Orthodontic Clinic The Old Forge,"Unit 1/2  The Old Forge, Grangend, Dunshaughlin, Co. Meath", Grangend,Meath,296902.438,252705.578,Dental
681,Dvid Mc Conville Specialiast dentistry,"Quayside Shopping Centre, Sligo", Sligo,Sligo,168866.141,336097.75,Dental
682,EMC Healthcare,"50 Parnell Square West, Dublin 1", Parnell Square West,Dublin,315647.438,234935.234,Dental
683,East Coast Orthodontics,"Beacon South Quarter, Sandyford, Dublin 18", Sandyford,Dublin,318925.906,226518.156,Dental
684,"Elite Dental, Whitehall House","Whitehall House, Whitehall Close, Dublin 6W", Whitehall Close,Dublin,312111.406,229813.109,Dental
685,Ennis Orthodontics and Periodontology,"Unit 12a Westgate Bus Park, Kilrush Road, Ennis, Co. Clare", Kilrush Road,Clare,132776.703,176008.438,Dental
686,Ennistymon Medical Centre,"Main Street, Ennistymon, Co. Clare",Main Street,Clare,113104.951,188518.153,Dental
687,Errigal Dental,"Forte Lynne House, Letterkenny, Co. Donegal", Letterkenny,Donegal,217252.906,411182.875,Dental
688,Exchange House,"Exchange House, Castleknock, Dublin 15", Castleknock,Dublin,309054.833,237099.043,Dental
689,Fairies Cross Medical Centre,"Clonalour, Tralee, Co. Kerry", Tralee,Kerry,84177.219,114723.303,Dental
690,Fairview Dental Clinic,"21 Fairview, Dublin 3",Fairview,Dublin,317559.363,236242.106,Dental
691,Farnham Dental Practice,"18 Farnham Street, Cavan, Co. Cavan",Farnham Street,Cavan,241924.224,305005.117,Dental
692,Ferrybank Dental Practice,"49 Fountain Street, Ferrybank, Waterford City, Co. Waterford",Fountain Street,Waterford,261247.078,112951.864,Dental
693,Fiacla,"Kilcullen Road, Naas, Co. Kildare",Kilcullen Road,Kildare,289150.413,218855.382,Dental
694,Fingal Dental Surgery,"Station Road, Lusk, Co. Dublin",Station Road,Dublin,321792.531,254414.125,Dental
695,Finn Dental Care,"Unit 1 Dunfril House, Chestnut Road, Ballybofey, Co. Donegal", Chestnut Road,Donegal,214204.109,394575.688,Dental
696,Firhouse Orthodontic Clinic,"Oldcourt Shopping Centre, Parklands Road, Dublin 24", Parklands Road,Dublin,310445.313,226193.922,Dental
697,Fitzwilliam House Dental Practice,"6 Fitzwilliam Street Lower, Dublin 2",Fitzwilliam Street Lower,Dublin,316692.825,233304.856,Dental
698,Flynn's Dental Care,"Cathair Danann, North Circular Road, Tralee, Co. Kerry", North Circular Road,Kerry,83755.344,114706.633,Dental
699,Fox Dental Practice,"40 Upper Main Street, Letterkenny, Co. Donegal",Upper Main Street,Donegal,216901.594,411497.197,Dental
700,Frances Brandon Orthodontic Clinic,"Bri Chualann Court, Adelaide Road, Bray, Co. Wicklow", Adelaide Road,Wicklow,326878.156,218768.953,Dental
701,Frank Cuddy and Associates Dental,"12 The Waterfront, Bridge Street, Galway", Bridge Street,Galway,129636.377,225082.074,Dental
702,Frank Gallagher Practice,"Unit 2 College Road, Clane, Co. Kildare",College Road,Kildare,287592.469,227787.375,Dental
703,Frederick Dental Clinic,"33 North Frederick Street, Dublin 1", North Frederick Street,Dublin,315615.219,235246.641,Dental
704,Friar's Court Dental Clinic,"Friars Court, Nenagh, Co. Tipperary", Nenagh,Tipperary,186724.766,179128.125,Dental
705,Friary Court Dental Practice,"Friar Street, Thurles, Co. Tipperary",Friar Street,Tipperary,212378.259,158555.944,Dental
706,Friary Court Medical & Dental Centre,"Friary Court, Friary Street, Kilkenny City", Friary Street,Kilkenny,250588.0165,155721.3279,Dental
707,Galway Dentists,"6 Father Griffin Avenue, Galway",Father Griffin Avenue,Galway,129194.3114,224629.0319,Dental
708,Gate Clinic,"Dock Road, Galway City, Co. Galway",Dock Road,Galway,130201.766,224819.891,Dental
709,Glencairn Medical Centre,"Leopardstown Valley, Ballyogan Road, Dublin 18", Ballyogan Road,Dublin,320276.6,224641.7,Dental
711,Glenview Dental Surgery,"189 Glenview Park, Dublin 24",Glenview ,Dublin,310507.549,227748.419,Dental
712,Glenview Dental Surgery,"189 Glenview Park, Dublin 24", Glenview,Dublin,310507.549,227748.419,Dental
713,Gorey Dental Practice,"34 McCurtain Street, Gorey, Co. Wexford", McCurtain Street,Wexford,314902.75,159361.328,Dental
714,Grange Dental Practice,"11 Clifton, Grange, Douglas, Cork", Douglas,Cork,168865.852,68351.881,Dental
715,Greystones Dental Centre,"Tesco Shopping Centre, Greystones, Co. Wicklow", Greystones,Wicklow,328776.199,212224.195,Dental
716,Guiney Dental,"Classis Lake, Ovens, Co. Cork",Classis Lake,Cork,156775.281,70116.055,Dental
717,Haly Dental Care,"35A Mary Street, Cork", Mary Street,Cork,167503.556,71461.25,Dental
718,Harbourside Dental Clinic,"Unit 101 Frances Street, Kilrush, Co. Clare", Frances Street,Clare,99171.406,154911,Dental
719,Harley Court Orthodontics,"3 Harley Court, Sarsfield Road, Cork", Sarsfield Road,Cork,165133.279,69191.846,Dental
720,Henry Road Dental Surgery,"1 Henry Road, Newbridge, Co. Kildare", Henry Road,Kildare,280209.188,214969.531,Dental
721,Henry St. Dental Clinic,"51 Henry Street, Dublin 1",Henry Street,Dublin,315710.711,234625.945,Dental
722,Howard Gross Dental Clinic,"49 Thomas Street, Dublin 8", Thomas Street,Dublin,314687.084,233846.369,Dental
723,Hugh Bradley Orthodontist,"22 Park Street, Dundalk, Co. Louth", Park Street,Louth,304716.583,307079.722,Dental
724,IFSC Dental Care,"Unit 5 Lagan House, Lower Mayor Street, Dublin 1", Lower Mayor Street,Dublin,317105.188,234647.406,Dental
725,Iona Dental Surgery,"Iona Park, Mayfield, Cork City", Mayfield,Cork,169869.242,73323.096,Dental
